strain	id	culture_year	edited	allele	condition	transcript	tpm
JU2106	GZ_B10_F4_ECA3095	2022	TRUE	REF	JU2106_edits	W04A4.2.1	3.97562059098482
JU2106	GZ_B10_F7_ECA3098	2022	TRUE	REF	JU2106_edits	W04A4.2.1	3.29919711657791
JU2106	GZ_B10_G4	2022	FALSE	ALT	JU2106	W04A4.2.1	4.17259422586862
JU2106	GZ_B10_H1_ECA3098	2022	TRUE	REF	JU2106_edits	W04A4.2.1	4.64218495986114
JU2106	GZ_B10_H7	2022	FALSE	ALT	JU2106	W04A4.2.1	4.41178139484832
JU2106	GZ_B3_D9	2017	FALSE	ALT	JU2106	W04A4.2.1	6.23600833731077
JU2106	GZ_B5_B8	2017	FALSE	ALT	JU2106	W04A4.2.1	4.85450699877655
JU2106	GZr_B3_B5	2017	FALSE	ALT	JU2106	W04A4.2.1	5.25064290443681
JU2141	GZ_B10_A6_ECA3100	2022	TRUE	ALT	JU2141_edits	W04A4.2.1	10.9270934443418
JU2141	GZ_B10_B8_ECA3099	2022	TRUE	ALT	JU2141_edits	W04A4.2.1	11.5143653414494
JU2141	GZ_B10_B9_ECA3100	2022	TRUE	ALT	JU2141_edits	W04A4.2.1	11.6723520792507
JU2141	GZ_B10_C5	2022	FALSE	REF	JU2141	W04A4.2.1	12.1807801261394
JU2141	GZ_B10_D2_ECA3099	2022	TRUE	ALT	JU2141_edits	W04A4.2.1	12.7780505079672
JU2141	GZ_B10_D8	2022	FALSE	REF	JU2141	W04A4.2.1	11.5033471404393
JU2141	GZ_B10_E5_ECA3099	2022	TRUE	ALT	JU2141_edits	W04A4.2.1	17.3001513572854
JU2141	GZ_B10_E6_ECA3100	2022	TRUE	ALT	JU2141_edits	W04A4.2.1	13.5143602616799
JU2141	GZ_B10_G5	2022	FALSE	REF	JU2141	W04A4.2.1	13.7129814050704
JU2141	GZ_B10_H2_ECA3099	2022	TRUE	ALT	JU2141_edits	W04A4.2.1	12.3398852372781
JU2141	GZ_B10_H3_ECA3100	2022	TRUE	ALT	JU2141_edits	W04A4.2.1	13.7790030409697
JU2141	GZ_B10_H8	2022	FALSE	REF	JU2141	W04A4.2.1	13.6730541106945
JU2141	GZ_B2_A7	2017	FALSE	REF	JU2141	W04A4.2.1	20.9517662321879
JU2141	GZ_B4_I1	2017	FALSE	REF	JU2141	W04A4.2.1	22.0749933611631
JU2141	GZr_B2_D8	2017	FALSE	REF	JU2141	W04A4.2.1	23.4387153748704
JU3144	GZ_B10_A2_ECA3096	2022	TRUE	ALT	JU3144_edits	W04A4.2.1	10.4858692463986
JU3144	GZ_B10_A3_ECA3097	2022	TRUE	ALT	JU3144_edits	W04A4.2.1	11.2505400448839
JU3144	GZ_B10_B5_ECA3096	2022	TRUE	ALT	JU3144_edits	W04A4.2.1	11.4289791641812
JU3144	GZ_B10_C6	2022	FALSE	REF	JU3144	W04A4.2.1	9.94516533103857
JU3144	GZ_B10_C8_ECA3096	2022	TRUE	ALT	JU3144_edits	W04A4.2.1	12.2333729249036
JU3144	GZ_B10_C9_ECA3097	2022	TRUE	ALT	JU3144_edits	W04A4.2.1	9.94087921127452
JU3144	GZ_B10_D9	2022	FALSE	REF	JU3144	W04A4.2.1	11.5816490851839
JU3144	GZ_B10_F3	2022	FALSE	REF	JU3144	W04A4.2.1	12.5969185404323
JU3144	GZ_B10_F6_ECA3097	2022	TRUE	ALT	JU3144_edits	W04A4.2.1	10.9629246862861
JU3144	GZ_B10_G6	2022	FALSE	REF	JU3144	W04A4.2.1	11.0190407610434
JU3144	GZ_B10_G8_ECA3096	2022	TRUE	ALT	JU3144_edits	W04A4.2.1	13.6430178793554
JU3144	GZ_B10_G9_ECA3097	2022	TRUE	ALT	JU3144_edits	W04A4.2.1	11.6127237347066
JU3144	GZ_B10_H9	2022	FALSE	REF	JU3144	W04A4.2.1	11.0169921415721
JU3144	GZ_B2_F6	2017	FALSE	REF	JU3144	W04A4.2.1	21.0121922249671
JU3144	GZ_B5_A2	2017	FALSE	REF	JU3144	W04A4.2.1	18.3666103728217
JU642	GZ_B10_A9	2022	FALSE	ALT	JU642	W04A4.2.1	6.20532422437821
JU642	GZ_B10_C1_ECA3101	2022	TRUE	REF	JU642_edits	W04A4.2.1	5.4872251330452
JU642	GZ_B10_C2_ECA3102	2022	TRUE	REF	JU642_edits	W04A4.2.1	5.09515731973175
JU642	GZ_B10_C3	2022	FALSE	ALT	JU642	W04A4.2.1	5.95084134084999
JU642	GZ_B10_D4_ECA3101	2022	TRUE	REF	JU642_edits	W04A4.2.1	5.57085636713977
JU642	GZ_B10_D5_ECA3102	2022	TRUE	REF	JU642_edits	W04A4.2.1	5.21019320532616
JU642	GZ_B10_E8_ECA3102	2022	TRUE	REF	JU642_edits	W04A4.2.1	6.16786009876984
JU642	GZ_B10_E9	2022	FALSE	ALT	JU642	W04A4.2.1	5.52182015114678
JU642	GZ_B10_G1_ECA3101	2022	TRUE	REF	JU642_edits	W04A4.2.1	5.30446655623459
JU642	GZ_B10_G2_ECA3102	2022	TRUE	REF	JU642_edits	W04A4.2.1	5.38218356109339
JU642	GZ_B10_G3	2022	FALSE	ALT	JU642	W04A4.2.1	5.96054577794022
JU642	GZ_B10_H4_ECA3101	2022	TRUE	REF	JU642_edits	W04A4.2.1	6.16134803484334
JU642	GZ_B10_H5_ECA3102	2022	TRUE	REF	JU642_edits	W04A4.2.1	6.55675807623061
JU642	GZ_B10_H6	2022	FALSE	ALT	JU642	W04A4.2.1	6.44484275118546
JU642	GZ_B7_A6	2017	FALSE	ALT	JU642	W04A4.2.1	8.7002324581031
JU642	GZ_B7_D2	2017	FALSE	ALT	JU642	W04A4.2.1	7.65353708274585
JU642	GZr_B5_I2	2017	FALSE	ALT	JU642	W04A4.2.1	7.54873486744118
JU2106	GZ_B10_A1_ECA3095	2022	TRUE	REF	JU2106_edits	W04B5.1	3.122745064924
JU2106	GZ_B10_A4_ECA3098	2022	TRUE	REF	JU2106_edits	W04B5.1	3.19574476074763
JU2106	GZ_B10_B4_ECA3095	2022	TRUE	REF	JU2106_edits	W04B5.1	3.14795872888579
JU2106	GZ_B10_B7_ECA3098	2022	TRUE	REF	JU2106_edits	W04B5.1	2.06780760089859
JU2106	GZ_B10_C7_ECA3095	2022	TRUE	REF	JU2106_edits	W04B5.1	1.9409047395431
JU2106	GZ_B10_D1_ECA3098	2022	TRUE	REF	JU2106_edits	W04B5.1	4.5336718538452
JU2106	GZ_B10_D7	2022	FALSE	ALT	JU2106	W04B5.1	3.70297444061781
JU2106	GZ_B10_E1_ECA3095	2022	TRUE	REF	JU2106_edits	W04B5.1	3.42954016658347
JU2106	GZ_B10_E4_ECA3098	2022	TRUE	REF	JU2106_edits	W04B5.1	2.98716971401772
JU2106	GZ_B10_F1	2022	FALSE	ALT	JU2106	W04B5.1	2.16258669274224
JU2106	GZ_B10_F4_ECA3095	2022	TRUE	REF	JU2106_edits	W04B5.1	2.8310813522541
JU2106	GZ_B10_F7_ECA3098	2022	TRUE	REF	JU2106_edits	W04B5.1	2.17848740156873
JU2106	GZ_B10_G4	2022	FALSE	ALT	JU2106	W04B5.1	2.07038595322255
JU2106	GZ_B10_H1_ECA3098	2022	TRUE	REF	JU2106_edits	W04B5.1	4.18538103567468
JU2106	GZ_B10_H7	2022	FALSE	ALT	JU2106	W04B5.1	2.49092515566002
JU2106	GZ_B3_D9	2017	FALSE	ALT	JU2106	W04B5.1	2.76955813896827
JU2106	GZ_B5_B8	2017	FALSE	ALT	JU2106	W04B5.1	1.12863597397122
JU2106	GZr_B3_B5	2017	FALSE	ALT	JU2106	W04B5.1	1.0370097232088
JU2141	GZ_B10_A6_ECA3100	2022	TRUE	ALT	JU2141_edits	W04B5.1	5.64449448804887
JU2141	GZ_B10_B8_ECA3099	2022	TRUE	ALT	JU2141_edits	W04B5.1	3.37598286400782
JU2141	GZ_B10_B9_ECA3100	2022	TRUE	ALT	JU2141_edits	W04B5.1	5.68004812062509
JU2141	GZ_B10_C5	2022	FALSE	REF	JU2141	W04B5.1	7.77103242946873
JU2141	GZ_B10_D2_ECA3099	2022	TRUE	ALT	JU2141_edits	W04B5.1	8.96354851642056
JU2141	GZ_B10_D8	2022	FALSE	REF	JU2141	W04B5.1	7.75659877344632
JU2141	GZ_B10_E5_ECA3099	2022	TRUE	ALT	JU2141_edits	W04B5.1	5.67662746864216
JU2141	GZ_B10_E6_ECA3100	2022	TRUE	ALT	JU2141_edits	W04B5.1	6.16091713930994
JU2141	GZ_B10_G5	2022	FALSE	REF	JU2141	W04B5.1	11.4591539577753
JU2141	GZ_B10_H2_ECA3099	2022	TRUE	ALT	JU2141_edits	W04B5.1	9.59860731973546
JU2141	GZ_B10_H3_ECA3100	2022	TRUE	ALT	JU2141_edits	W04B5.1	9.15044991845954
JU2141	GZ_B10_H8	2022	FALSE	REF	JU2141	W04B5.1	6.97416181483487
JU2141	GZ_B2_A7	2017	FALSE	REF	JU2141	W04B5.1	13.7744371261863
JU2141	GZ_B4_I1	2017	FALSE	REF	JU2141	W04B5.1	9.97183267336267
JU2141	GZr_B2_D8	2017	FALSE	REF	JU2141	W04B5.1	8.09481913206408
JU3144	GZ_B10_A2_ECA3096	2022	TRUE	ALT	JU3144_edits	W04B5.1	12.7382488110822
JU3144	GZ_B10_A3_ECA3097	2022	TRUE	ALT	JU3144_edits	W04B5.1	26.1026938435432
JU3144	GZ_B10_B5_ECA3096	2022	TRUE	ALT	JU3144_edits	W04B5.1	7.87253927749997
JU3144	GZ_B10_C6	2022	FALSE	REF	JU3144	W04B5.1	9.2331123258487
JU3144	GZ_B10_C8_ECA3096	2022	TRUE	ALT	JU3144_edits	W04B5.1	12.1146259864329
JU3144	GZ_B10_C9_ECA3097	2022	TRUE	ALT	JU3144_edits	W04B5.1	10.9579290938499
JU3144	GZ_B10_D9	2022	FALSE	REF	JU3144	W04B5.1	13.8567590104531
JU3144	GZ_B10_F3	2022	FALSE	REF	JU3144	W04B5.1	12.0613927537557
JU3144	GZ_B10_F6_ECA3097	2022	TRUE	ALT	JU3144_edits	W04B5.1	10.4694282957772
JU3144	GZ_B10_G6	2022	FALSE	REF	JU3144	W04B5.1	11.6722067558847
JU3144	GZ_B10_G8_ECA3096	2022	TRUE	ALT	JU3144_edits	W04B5.1	12.0009691214984
JU3144	GZ_B10_G9_ECA3097	2022	TRUE	ALT	JU3144_edits	W04B5.1	15.2539892691851
JU3144	GZ_B10_H9	2022	FALSE	REF	JU3144	W04B5.1	30.4771770974635
JU3144	GZ_B2_F6	2017	FALSE	REF	JU3144	W04B5.1	13.5219604291366
JU3144	GZ_B5_A2	2017	FALSE	REF	JU3144	W04B5.1	10.5184141242415
JU642	GZ_B10_A9	2022	FALSE	ALT	JU642	W04B5.1	4.75886172083592
JU642	GZ_B10_C1_ECA3101	2022	TRUE	REF	JU642_edits	W04B5.1	2.3668434297301
JU642	GZ_B10_C2_ECA3102	2022	TRUE	REF	JU642_edits	W04B5.1	2.51535670219556
JU642	GZ_B10_C3	2022	FALSE	ALT	JU642	W04B5.1	2.86445912707193
JU642	GZ_B10_D4_ECA3101	2022	TRUE	REF	JU642_edits	W04B5.1	1.88480907812896
JU642	GZ_B10_D5_ECA3102	2022	TRUE	REF	JU642_edits	W04B5.1	3.34286616028189
JU642	GZ_B10_E8_ECA3102	2022	TRUE	REF	JU642_edits	W04B5.1	5.34315752867192
JU642	GZ_B10_E9	2022	FALSE	ALT	JU642	W04B5.1	2.69376732276063
JU642	GZ_B10_G1_ECA3101	2022	TRUE	REF	JU642_edits	W04B5.1	1.53073051537926
JU642	GZ_B10_G2_ECA3102	2022	TRUE	REF	JU642_edits	W04B5.1	2.1219033620593
JU642	GZ_B10_G3	2022	FALSE	ALT	JU642	W04B5.1	2.92553417974522
JU642	GZ_B10_H4_ECA3101	2022	TRUE	REF	JU642_edits	W04B5.1	1.6127868037544
JU642	GZ_B10_H5_ECA3102	2022	TRUE	REF	JU642_edits	W04B5.1	1.23632115685566
JU642	GZ_B10_H6	2022	FALSE	ALT	JU642	W04B5.1	2.53696343458093
JU642	GZ_B7_A6	2017	FALSE	ALT	JU642	W04B5.1	1.40568732328022
JU642	GZ_B7_D2	2017	FALSE	ALT	JU642	W04B5.1	0.874341109751271
JU642	GZr_B5_I2	2017	FALSE	ALT	JU642	W04B5.1	1.39802055290239
JU2106	GZ_B10_A1_ECA3095	2022	TRUE	REF	JU2106_edits	Y105C5A.14	2.16121904759933
JU2106	GZ_B10_A4_ECA3098	2022	TRUE	REF	JU2106_edits	Y105C5A.14	2.53128072200936
JU2106	GZ_B10_B4_ECA3095	2022	TRUE	REF	JU2106_edits	Y105C5A.14	1.98896051204802
JU2106	GZ_B10_B7_ECA3098	2022	TRUE	REF	JU2106_edits	Y105C5A.14	1.68511745117302
JU2106	GZ_B10_C7_ECA3095	2022	TRUE	REF	JU2106_edits	Y105C5A.14	1.94716563391456
JU2106	GZ_B10_D1_ECA3098	2022	TRUE	REF	JU2106_edits	Y105C5A.14	2.4864594224035
JU2106	GZ_B10_D7	2022	FALSE	ALT	JU2106	Y105C5A.14	2.18214456624468
JU2106	GZ_B10_E1_ECA3095	2022	TRUE	REF	JU2106_edits	Y105C5A.14	2.13752249258387
JU2106	GZ_B10_E4_ECA3098	2022	TRUE	REF	JU2106_edits	Y105C5A.14	2.05207357233411
JU2106	GZ_B10_F1	2022	FALSE	ALT	JU2106	Y105C5A.14	2.04637005817529
JU2106	GZ_B10_F4_ECA3095	2022	TRUE	REF	JU2106_edits	Y105C5A.14	1.88464257378005
JU2106	GZ_B10_F7_ECA3098	2022	TRUE	REF	JU2106_edits	Y105C5A.14	2.53497044361281
JU2106	GZ_B10_G4	2022	FALSE	ALT	JU2106	Y105C5A.14	2.24893693875847
JU2106	GZ_B10_H1_ECA3098	2022	TRUE	REF	JU2106_edits	Y105C5A.14	2.32669100315081
JU2106	GZ_B10_H7	2022	FALSE	ALT	JU2106	Y105C5A.14	2.52735479314026
JU2106	GZ_B3_D9	2017	FALSE	ALT	JU2106	Y105C5A.14	2.02609941053783
JU2106	GZ_B5_B8	2017	FALSE	ALT	JU2106	Y105C5A.14	1.491657778585
JU2106	GZr_B3_B5	2017	FALSE	ALT	JU2106	Y105C5A.14	2.60089176641789
JU2141	GZ_B10_A6_ECA3100	2022	TRUE	ALT	JU2141_edits	Y105C5A.14	5.94084757123768
JU2141	GZ_B10_B8_ECA3099	2022	TRUE	ALT	JU2141_edits	Y105C5A.14	5.21595371031433
JU2141	GZ_B10_B9_ECA3100	2022	TRUE	ALT	JU2141_edits	Y105C5A.14	4.94631891239883
JU2141	GZ_B10_C5	2022	FALSE	REF	JU2141	Y105C5A.14	5.88806821634736
JU2141	GZ_B10_D2_ECA3099	2022	TRUE	ALT	JU2141_edits	Y105C5A.14	6.15084944959247
JU2141	GZ_B10_D8	2022	FALSE	REF	JU2141	Y105C5A.14	6.20378591745242
JU2141	GZ_B10_E5_ECA3099	2022	TRUE	ALT	JU2141_edits	Y105C5A.14	6.6937402000536
JU2141	GZ_B10_E6_ECA3100	2022	TRUE	ALT	JU2141_edits	Y105C5A.14	5.3273661573856
JU2141	GZ_B10_G5	2022	FALSE	REF	JU2141	Y105C5A.14	4.85989124395683
JU2141	GZ_B10_H2_ECA3099	2022	TRUE	ALT	JU2141_edits	Y105C5A.14	5.6305422375189
JU2141	GZ_B10_H3_ECA3100	2022	TRUE	ALT	JU2141_edits	Y105C5A.14	5.65181631075438
JU2141	GZ_B10_H8	2022	FALSE	REF	JU2141	Y105C5A.14	4.87922369324827
JU2141	GZ_B2_A7	2017	FALSE	REF	JU2141	Y105C5A.14	6.78908602582106
JU2141	GZ_B4_I1	2017	FALSE	REF	JU2141	Y105C5A.14	5.96128845045475
JU2141	GZr_B2_D8	2017	FALSE	REF	JU2141	Y105C5A.14	6.01033742114536
JU3144	GZ_B10_A2_ECA3096	2022	TRUE	ALT	JU3144_edits	Y105C5A.14	5.11794534738445
JU3144	GZ_B10_A3_ECA3097	2022	TRUE	ALT	JU3144_edits	Y105C5A.14	6.04355493670469
JU3144	GZ_B10_B5_ECA3096	2022	TRUE	ALT	JU3144_edits	Y105C5A.14	5.29723413682486
JU3144	GZ_B10_C6	2022	FALSE	REF	JU3144	Y105C5A.14	7.08762133653438
JU3144	GZ_B10_C8_ECA3096	2022	TRUE	ALT	JU3144_edits	Y105C5A.14	6.16977036368949
JU3144	GZ_B10_C9_ECA3097	2022	TRUE	ALT	JU3144_edits	Y105C5A.14	6.08615205393504
JU3144	GZ_B10_D9	2022	FALSE	REF	JU3144	Y105C5A.14	6.616714099254
JU3144	GZ_B10_F3	2022	FALSE	REF	JU3144	Y105C5A.14	4.78582864442894
JU3144	GZ_B10_F6_ECA3097	2022	TRUE	ALT	JU3144_edits	Y105C5A.14	5.65471645197487
JU3144	GZ_B10_G6	2022	FALSE	REF	JU3144	Y105C5A.14	5.54084999309896
JU3144	GZ_B10_G8_ECA3096	2022	TRUE	ALT	JU3144_edits	Y105C5A.14	5.75467056820385
JU3144	GZ_B10_G9_ECA3097	2022	TRUE	ALT	JU3144_edits	Y105C5A.14	6.26416662457028
JU3144	GZ_B10_H9	2022	FALSE	REF	JU3144	Y105C5A.14	7.41004393806539
JU3144	GZ_B2_F6	2017	FALSE	REF	JU3144	Y105C5A.14	4.81628531444495
JU3144	GZ_B5_A2	2017	FALSE	REF	JU3144	Y105C5A.14	6.09350902440969
JU642	GZ_B10_A9	2022	FALSE	ALT	JU642	Y105C5A.14	1.741242921789
JU642	GZ_B10_C1_ECA3101	2022	TRUE	REF	JU642_edits	Y105C5A.14	2.18760375049025
JU642	GZ_B10_C2_ECA3102	2022	TRUE	REF	JU642_edits	Y105C5A.14	2.24753620327919
JU642	GZ_B10_C3	2022	FALSE	ALT	JU642	Y105C5A.14	2.57449635035898
JU642	GZ_B10_D4_ECA3101	2022	TRUE	REF	JU642_edits	Y105C5A.14	1.96647093398892
JU642	GZ_B10_D5_ECA3102	2022	TRUE	REF	JU642_edits	Y105C5A.14	2.09188798621775
JU642	GZ_B10_E8_ECA3102	2022	TRUE	REF	JU642_edits	Y105C5A.14	2.12592251166933
JU642	GZ_B10_E9	2022	FALSE	ALT	JU642	Y105C5A.14	1.89231810858451
JU642	GZ_B10_G1_ECA3101	2022	TRUE	REF	JU642_edits	Y105C5A.14	1.88927122629282
JU642	GZ_B10_G2_ECA3102	2022	TRUE	REF	JU642_edits	Y105C5A.14	1.17994429036385
JU642	GZ_B10_G3	2022	FALSE	ALT	JU642	Y105C5A.14	1.99796333304613
JU642	GZ_B10_H4_ECA3101	2022	TRUE	REF	JU642_edits	Y105C5A.14	1.75833367186405
JU642	GZ_B10_H5_ECA3102	2022	TRUE	REF	JU642_edits	Y105C5A.14	1.42679225340255
JU642	GZ_B10_H6	2022	FALSE	ALT	JU642	Y105C5A.14	2.1789085930961
JU642	GZ_B7_A6	2017	FALSE	ALT	JU642	Y105C5A.14	2.08331663842552
JU642	GZ_B7_D2	2017	FALSE	ALT	JU642	Y105C5A.14	1.35877372605709
JU642	GZr_B5_I2	2017	FALSE	ALT	JU642	Y105C5A.14	2.18892274016133
JU2106	GZ_B10_A1_ECA3095	2022	TRUE	REF	JU2106_edits	Y105C5A.25	0.235920913514014
JU2106	GZ_B10_A4_ECA3098	2022	TRUE	REF	JU2106_edits	Y105C5A.25	0.20765823140456
JU2106	GZ_B10_B4_ECA3095	2022	TRUE	REF	JU2106_edits	Y105C5A.25	0.173578977763698
JU2106	GZ_B10_B7_ECA3098	2022	TRUE	REF	JU2106_edits	Y105C5A.25	0.228893686270668
JU2106	GZ_B10_C7_ECA3095	2022	TRUE	REF	JU2106_edits	Y105C5A.25	0.221166273980204
JU2106	GZ_B10_D1_ECA3098	2022	TRUE	REF	JU2106_edits	Y105C5A.25	0.336199947137434
JU2106	GZ_B10_D7	2022	FALSE	ALT	JU2106	Y105C5A.25	0.280566909993449
JU2106	GZ_B10_E1_ECA3095	2022	TRUE	REF	JU2106_edits	Y105C5A.25	0.09614969261841
JU2106	GZ_B10_E4_ECA3098	2022	TRUE	REF	JU2106_edits	Y105C5A.25	0.148793994973606
JU2106	GZ_B10_F1	2022	FALSE	ALT	JU2106	Y105C5A.25	0.18100682650395
JU2106	GZ_B10_F4_ECA3095	2022	TRUE	REF	JU2106_edits	Y105C5A.25	0.0916486481111113
JU2106	GZ_B10_F7_ECA3098	2022	TRUE	REF	JU2106_edits	Y105C5A.25	0.178476765718208
JU2106	GZ_B10_G4	2022	FALSE	ALT	JU2106	Y105C5A.25	0.0814925612258213
JU2106	GZ_B10_H1_ECA3098	2022	TRUE	REF	JU2106_edits	Y105C5A.25	0.321989395540989
JU2106	GZ_B10_H7	2022	FALSE	ALT	JU2106	Y105C5A.25	0.108289698540954
JU2106	GZ_B3_D9	2017	FALSE	ALT	JU2106	Y105C5A.25	0.307773381221231
JU2106	GZ_B5_B8	2017	FALSE	ALT	JU2106	Y105C5A.25	0.124688825902633
JU2106	GZr_B3_B5	2017	FALSE	ALT	JU2106	Y105C5A.25	0.113257422318135
JU2141	GZ_B10_A6_ECA3100	2022	TRUE	ALT	JU2141_edits	Y105C5A.25	1.52870101566024
JU2141	GZ_B10_B8_ECA3099	2022	TRUE	ALT	JU2141_edits	Y105C5A.25	0.884568702236584
JU2141	GZ_B10_B9_ECA3100	2022	TRUE	ALT	JU2141_edits	Y105C5A.25	1.22697298965001
JU2141	GZ_B10_C5	2022	FALSE	REF	JU2141	Y105C5A.25	1.75543177417938
JU2141	GZ_B10_D2_ECA3099	2022	TRUE	ALT	JU2141_edits	Y105C5A.25	1.89777475255855
JU2141	GZ_B10_D8	2022	FALSE	REF	JU2141	Y105C5A.25	2.07786864928903
JU2141	GZ_B10_E5_ECA3099	2022	TRUE	ALT	JU2141_edits	Y105C5A.25	1.26225523415198
JU2141	GZ_B10_E6_ECA3100	2022	TRUE	ALT	JU2141_edits	Y105C5A.25	1.30941779678177
JU2141	GZ_B10_G5	2022	FALSE	REF	JU2141	Y105C5A.25	2.34806130821065
JU2141	GZ_B10_H2_ECA3099	2022	TRUE	ALT	JU2141_edits	Y105C5A.25	1.98685828949101
JU2141	GZ_B10_H3_ECA3100	2022	TRUE	ALT	JU2141_edits	Y105C5A.25	2.28597582497921
JU2141	GZ_B10_H8	2022	FALSE	REF	JU2141	Y105C5A.25	1.96927037378426
JU2141	GZ_B2_A7	2017	FALSE	REF	JU2141	Y105C5A.25	3.13271605572481
JU2141	GZ_B4_I1	2017	FALSE	REF	JU2141	Y105C5A.25	2.12794374052572
JU2141	GZr_B2_D8	2017	FALSE	REF	JU2141	Y105C5A.25	2.31561221167119
JU3144	GZ_B10_A2_ECA3096	2022	TRUE	ALT	JU3144_edits	Y105C5A.25	2.81322881798406
JU3144	GZ_B10_A3_ECA3097	2022	TRUE	ALT	JU3144_edits	Y105C5A.25	3.44659827769391
JU3144	GZ_B10_B5_ECA3096	2022	TRUE	ALT	JU3144_edits	Y105C5A.25	2.28651279567342
JU3144	GZ_B10_C6	2022	FALSE	REF	JU3144	Y105C5A.25	2.12616531241017
JU3144	GZ_B10_C8_ECA3096	2022	TRUE	ALT	JU3144_edits	Y105C5A.25	2.8364759277858
JU3144	GZ_B10_C9_ECA3097	2022	TRUE	ALT	JU3144_edits	Y105C5A.25	2.6056364967674
JU3144	GZ_B10_D9	2022	FALSE	REF	JU3144	Y105C5A.25	3.3001978748362
JU3144	GZ_B10_F3	2022	FALSE	REF	JU3144	Y105C5A.25	2.04873247906832
JU3144	GZ_B10_F6_ECA3097	2022	TRUE	ALT	JU3144_edits	Y105C5A.25	2.48554615237051
JU3144	GZ_B10_G6	2022	FALSE	REF	JU3144	Y105C5A.25	3.38548553035346
JU3144	GZ_B10_G8_ECA3096	2022	TRUE	ALT	JU3144_edits	Y105C5A.25	3.22412782534112
JU3144	GZ_B10_G9_ECA3097	2022	TRUE	ALT	JU3144_edits	Y105C5A.25	3.19192926136746
JU3144	GZ_B10_H9	2022	FALSE	REF	JU3144	Y105C5A.25	4.99924409741605
JU3144	GZ_B2_F6	2017	FALSE	REF	JU3144	Y105C5A.25	2.63496828618332
JU3144	GZ_B5_A2	2017	FALSE	REF	JU3144	Y105C5A.25	1.81429282817551
JU642	GZ_B10_A9	2022	FALSE	ALT	JU642	Y105C5A.25	0.199684365980077
JU642	GZ_B10_C1_ECA3101	2022	TRUE	REF	JU642_edits	Y105C5A.25	0.153411541763311
JU642	GZ_B10_C2_ECA3102	2022	TRUE	REF	JU642_edits	Y105C5A.25	0.0616644435227529
JU642	GZ_B10_C3	2022	FALSE	ALT	JU642	Y105C5A.25	0
JU642	GZ_B10_D4_ECA3101	2022	TRUE	REF	JU642_edits	Y105C5A.25	0.439386234819462
JU642	GZ_B10_D5_ECA3102	2022	TRUE	REF	JU642_edits	Y105C5A.25	0.108523485622682
JU642	GZ_B10_E8_ECA3102	2022	TRUE	REF	JU642_edits	Y105C5A.25	0.257088051301681
JU642	GZ_B10_E9	2022	FALSE	ALT	JU642	Y105C5A.25	0.168711224539879
JU642	GZ_B10_G1_ECA3101	2022	TRUE	REF	JU642_edits	Y105C5A.25	0.0856163115380229
JU642	GZ_B10_G2_ECA3102	2022	TRUE	REF	JU642_edits	Y105C5A.25	0.260814138770437
JU642	GZ_B10_G3	2022	FALSE	ALT	JU642	Y105C5A.25	0.015984078902807
JU642	GZ_B10_H4_ECA3101	2022	TRUE	REF	JU642_edits	Y105C5A.25	0.0970853347481326
JU642	GZ_B10_H5_ECA3102	2022	TRUE	REF	JU642_edits	Y105C5A.25	0.134735048514048
JU642	GZ_B10_H6	2022	FALSE	ALT	JU642	Y105C5A.25	0.152135289446221
JU642	GZ_B7_A6	2017	FALSE	ALT	JU642	Y105C5A.25	0.0697854042881328
JU642	GZ_B7_D2	2017	FALSE	ALT	JU642	Y105C5A.25	0.303834745378849
JU642	GZr_B5_I2	2017	FALSE	ALT	JU642	Y105C5A.25	0.0566567616887826
JU2106	GZ_B10_A1_ECA3095	2022	TRUE	REF	JU2106_edits	Y59H11AR.6	4.65497764007898
JU2106	GZ_B10_A4_ECA3098	2022	TRUE	REF	JU2106_edits	Y59H11AR.6	3.82523297839663
JU2106	GZ_B10_B4_ECA3095	2022	TRUE	REF	JU2106_edits	Y59H11AR.6	4.27095149389139
JU2106	GZ_B10_B7_ECA3098	2022	TRUE	REF	JU2106_edits	Y59H11AR.6	3.06616098274484
JU2106	GZ_B10_C7_ECA3095	2022	TRUE	REF	JU2106_edits	Y59H11AR.6	3.01236851466753
JU2106	GZ_B10_D1_ECA3098	2022	TRUE	REF	JU2106_edits	Y59H11AR.6	6.06318782174447
JU2106	GZ_B10_D7	2022	FALSE	ALT	JU2106	Y59H11AR.6	4.11069189020261
JU2106	GZ_B10_E1_ECA3095	2022	TRUE	REF	JU2106_edits	Y59H11AR.6	5.09565612684162
JU2106	GZ_B10_E4_ECA3098	2022	TRUE	REF	JU2106_edits	Y59H11AR.6	2.50043737460395
JU2106	GZ_B10_F1	2022	FALSE	ALT	JU2106	Y59H11AR.6	2.44874678213235
JU2106	GZ_B10_F4_ECA3095	2022	TRUE	REF	JU2106_edits	Y59H11AR.6	2.50283728677294
JU2106	GZ_B10_F7_ECA3098	2022	TRUE	REF	JU2106_edits	Y59H11AR.6	2.39609771537396
JU2106	GZ_B10_G4	2022	FALSE	ALT	JU2106	Y59H11AR.6	3.10253353246508
JU2106	GZ_B10_H1_ECA3098	2022	TRUE	REF	JU2106_edits	Y59H11AR.6	5.75155468983851
JU2106	GZ_B10_H7	2022	FALSE	ALT	JU2106	Y59H11AR.6	3.46239844196311
JU2106	GZ_B3_D9	2017	FALSE	ALT	JU2106	Y59H11AR.6	3.57350319065645
