strain	zone	zone_mean	hap_inv	haplotype_2	inversion
ECA710	TIR2	105.036146624317	N2-like	AB1	N2-like
ECA710	sosi1	108.664522377044	N2-like	AB1	N2-like
ECA710	eri6e	91.7319567254856	N2-like	AB1	N2-like
ECA710	eri6f	98.6984639060714	N2-like	AB1	N2-like
ECA710	eri6f3utr	109.935275629051	N2-like	AB1	N2-like
ECA712	TIR1	123.508001044975	N2-like	AB1	N2-like
ECA712	TIR2	104.933607393051	N2-like	AB1	N2-like
ECA712	sosi1	104.198762768205	N2-like	AB1	N2-like
ECA712	eri6e	94.8874658475387	N2-like	AB1	N2-like
ECA712	eri6f	106.346554673954	N2-like	AB1	N2-like
ECA712	eri6f3utr	93.7677047086892	N2-like	AB1	N2-like
ECA722	TIR1	99.3572973657508	ECA396	ECA396	INV ?
ECA722	TIR2	56.4917252352035	ECA396	ECA396	INV ?
ECA722	sosi1	219.606394417196	ECA396	ECA396	INV ?
ECA722	eri6e	77.2015081440707	ECA396	ECA396	INV ?
ECA722	eri6f	77.6294392061349	ECA396	ECA396	INV ?
ECA722	eri6f3utr	95.5838676330138	ECA396	ECA396	INV ?
ECA723	TIR1	2.4225512794331	ANCeri-7	ECA1237,ECA1969	ANCeri-7
ECA723	TIR2	1.95049287814917	ANCeri-7	ECA1237,ECA1969	ANCeri-7
ECA723	sosi1	116.297633073702	ANCeri-7	ECA1237,ECA1969	ANCeri-7
ECA723	eri6e	114.297686279095	ANCeri-7	ECA1237,ECA1969	ANCeri-7
ECA723	eri6f	116.676058180953	ANCeri-7	ECA1237,ECA1969	ANCeri-7
ECA723	eri6f3utr	132.904065204253	ANCeri-7	ECA1237,ECA1969	ANCeri-7
ECA724	TIR1	32.8675364438194	ANCeri-7	ECA1238	ANCeri-7
ECA724	TIR2	42.5304500088831	ANCeri-7	ECA1238	ANCeri-7
ECA724	sosi1	171.230863780181	ANCeri-7	ECA1238	ANCeri-7
ECA724	eri6e	101.718027125048	ANCeri-7	ECA1238	ANCeri-7
ECA724	eri6f	81.4448648662553	ANCeri-7	ECA1238	ANCeri-7
ECA724	eri6f3utr	95.0306018355992	ANCeri-7	ECA1238	ANCeri-7
ECA730	TIR1	18.9988750554196	ANCeri-7	ECA1969	ANCeri-7
ECA730	TIR2	25.5211453150532	ANCeri-7	ECA1969	ANCeri-7
ECA730	sosi1	119.429618319026	ANCeri-7	ECA1969	ANCeri-7
ECA730	eri6e	100.548154811309	ANCeri-7	ECA1969	ANCeri-7
ECA730	eri6f	94.5276310441526	ANCeri-7	ECA1969	ANCeri-7
ECA730	eri6f3utr	122.631035881832	ANCeri-7	ECA1969	ANCeri-7
ECA732	TIR1	120.510242158136	ECA1288	ECA1288,ECA1807	INV ?
ECA732	TIR2	149.739260932739	ECA1288	ECA1288,ECA1807	INV ?
ECA732	sosi1	171.707808093047	ECA1288	ECA1288,ECA1807	INV ?
ECA732	eri6e	77.3042306664068	ECA1288	ECA1288,ECA1807	INV ?
ECA732	eri6f	73.7169417439268	ECA1288	ECA1288,ECA1807	INV ?
ECA732	eri6f3utr	105.877950834208	ECA1288	ECA1288,ECA1807	INV ?
ECA733	TIR1	32.3867529353562	ECA733	ECA733	ANCeri-7
ECA733	TIR2	46.0444661108297	ECA733	ECA733	ANCeri-7
ECA733	sosi1	0	ECA733	ECA733	ANCeri-7
ECA733	eri6e	0	ECA733	ECA733	ANCeri-7
ECA733	eri6f	3.337140638413	ECA733	ECA733	ANCeri-7
ECA733	eri6f3utr	0	ECA733	ECA733	ANCeri-7
ECA738	TIR1	121.566152501373	N2-like	AB1	N2-like
ECA738	TIR2	106.067368886804	N2-like	AB1	N2-like
ECA738	sosi1	108.488218103889	N2-like	AB1	N2-like
ECA738	eri6e	99.5255219243622	N2-like	AB1	N2-like
ECA738	eri6f	129.607519662341	N2-like	AB1	N2-like
ECA738	eri6f3utr	113.459054476278	N2-like	AB1	N2-like
ECA740	TIR1	43.3882355156025	ANCeri-7	ECA1187,ECA1238	ANCeri-7
ECA740	TIR2	41.592961225186	ANCeri-7	ECA1187,ECA1238	ANCeri-7
ECA740	sosi1	105.352842262474	ANCeri-7	ECA1187,ECA1238	ANCeri-7
ECA740	eri6e	86.5730478690025	ANCeri-7	ECA1187,ECA1238	ANCeri-7
ECA740	eri6f	82.2015405551569	ANCeri-7	ECA1187,ECA1238	ANCeri-7
ECA740	eri6f3utr	87.4117364956969	ANCeri-7	ECA1187,ECA1238	ANCeri-7
ECA741	TIR1	3.08898873528666	ANCeri-7	ECA1187,ECA1238	ANCeri-7
ECA741	TIR2	4.10843572914916	ANCeri-7	ECA1187,ECA1238	ANCeri-7
ECA741	sosi1	214.621646055417	ANCeri-7	ECA1187,ECA1238	ANCeri-7
ECA741	eri6e	72.5607127890653	ANCeri-7	ECA1187,ECA1238	ANCeri-7
ECA741	eri6f	85.8517410976341	ANCeri-7	ECA1187,ECA1238	ANCeri-7
ECA741	eri6f3utr	71.9770101742459	ANCeri-7	ECA1187,ECA1238	ANCeri-7
ECA742	TIR1	4.73960578518115	ANCeri-7	ECA1238	ANCeri-7
ECA742	TIR2	6.10869037562527	ANCeri-7	ECA1238	ANCeri-7
ECA742	sosi1	217.100113119351	ANCeri-7	ECA1238	ANCeri-7
ECA742	eri6e	85.1505571513804	ANCeri-7	ECA1238	ANCeri-7
ECA742	eri6f	88.353890521563	ANCeri-7	ECA1238	ANCeri-7
ECA742	eri6f3utr	99.171956828648	ANCeri-7	ECA1238	ANCeri-7
ECA743	TIR1	78.9552185922629	N2-like	AB1	N2-like
ECA743	TIR2	86.4145497359697	N2-like	AB1	N2-like
ECA743	sosi1	215.021959200777	N2-like	AB1	N2-like
ECA743	eri6e	80.0014095486905	N2-like	AB1	N2-like
ECA743	eri6f	64.570234102839	N2-like	AB1	N2-like
ECA743	eri6f3utr	75.3389785908308	N2-like	AB1	N2-like
ECA744	TIR1	8.02132857239639	ECA2489	ECA2489	ANCeri-7
ECA744	TIR2	2.3293918237217	ECA2489	ECA2489	ANCeri-7
ECA744	sosi1	0	ECA2489	ECA2489	ANCeri-7
ECA744	eri6e	0	ECA2489	ECA2489	ANCeri-7
ECA744	eri6f	0.912240954221357	ECA2489	ECA2489	ANCeri-7
ECA744	eri6f3utr	0	ECA2489	ECA2489	ANCeri-7
ECA745	TIR1	108.213419959388	ECA396	ECA396	INVsosi-1
ECA745	TIR2	78.7056559640662	ECA396	ECA396	INVsosi-1
ECA745	sosi1	238.540293347517	ECA396	ECA396	INVsosi-1
ECA745	eri6e	73.7286640957612	ECA396	ECA396	INVsosi-1
ECA745	eri6f	72.0662170424187	ECA396	ECA396	INVsosi-1
ECA745	eri6f3utr	78.774147920348	ECA396	ECA396	INVsosi-1
ECA746	TIR1	1.94184637800771	ECA396	ECA396	ANCeri-7
ECA746	TIR2	6.9796931331579	ECA396	ECA396	ANCeri-7
ECA746	sosi1	140.117975774877	ECA396	ECA396	ANCeri-7
ECA746	eri6e	0.546504800270387	ECA396	ECA396	ANCeri-7
ECA746	eri6f	0	ECA396	ECA396	ANCeri-7
ECA746	eri6f3utr	0.579903846153848	ECA396	ECA396	ANCeri-7
ECA760	TIR1	144.656011540857	N2-like	AB1	N2-like
ECA760	TIR2	133.95255714728	N2-like	AB1	N2-like
ECA760	sosi1	102.273375384435	N2-like	AB1	N2-like
ECA760	eri6e	96.489118034272	N2-like	AB1	N2-like
ECA760	eri6f	113.165851619615	N2-like	AB1	N2-like
ECA760	eri6f3utr	119.438499513507	N2-like	AB1	N2-like
ECA768	TIR1	118.256462440172	ECA768	ECA768	ANCeri-7
ECA768	TIR2	119.748654221723	ECA768	ECA768	ANCeri-7
ECA768	sosi1	1.24716825860091	ECA768	ECA768	ANCeri-7
ECA768	eri6e	0	ECA768	ECA768	ANCeri-7
ECA768	eri6f	6.47685189054129	ECA768	ECA768	ANCeri-7
ECA768	eri6f3utr	0	ECA768	ECA768	ANCeri-7
ECA777	TIR1	129.006979618922	N2-like	AB1	N2-like
ECA777	TIR2	131.02854737228	N2-like	AB1	N2-like
ECA777	sosi1	100.890164586379	N2-like	AB1	N2-like
ECA777	eri6e	97.8940165675198	N2-like	AB1	N2-like
ECA777	eri6f	121.531145205286	N2-like	AB1	N2-like
ECA777	eri6f3utr	108.628825136957	N2-like	AB1	N2-like
ECA778	TIR1	138.758309986624	N2-like	AB1	N2-like
ECA778	TIR2	143.958150818788	N2-like	AB1	N2-like
ECA778	sosi1	106.301824771061	N2-like	AB1	N2-like
ECA778	eri6e	92.2781562839313	N2-like	AB1	N2-like
ECA778	eri6f	104.420941359742	N2-like	AB1	N2-like
ECA778	eri6f3utr	107.444116327751	N2-like	AB1	N2-like
ECA807	TIR1	60.0418655401172	ECA768	ECA768	ANCeri-7
ECA807	TIR2	87.0536261259411	ECA768	ECA768	ANCeri-7
ECA807	sosi1	2.57985934376666	ECA768	ECA768	ANCeri-7
ECA807	eri6e	0	ECA768	ECA768	ANCeri-7
ECA807	eri6f	7.80323420687528	ECA768	ECA768	ANCeri-7
ECA807	eri6f3utr	1.41052098045688	ECA768	ECA768	ANCeri-7
ECA812	TIR1	56.5765376062769	ECA768	ECA768	ANCeri-7
ECA812	TIR2	69.9066560425027	ECA768	ECA768	ANCeri-7
ECA812	sosi1	0	ECA768	ECA768	ANCeri-7
ECA812	eri6e	0	ECA768	ECA768	ANCeri-7
ECA812	eri6f	0.444684031346375	ECA768	ECA768	ANCeri-7
ECA812	eri6f3utr	0.533521577787229	ECA768	ECA768	ANCeri-7
ECA923	TIR1	93.6518187653573	N2-like	AB1	N2-like
ECA923	TIR2	76.4011500971887	N2-like	AB1	N2-like
ECA923	sosi1	202.828843958986	N2-like	AB1	N2-like
ECA923	eri6e	154.12182046579	N2-like	AB1	N2-like
ECA923	eri6f	147.382430282311	N2-like	AB1	N2-like
ECA923	eri6f3utr	115.121581284003	N2-like	AB1	N2-like
ECA928	TIR1	71.3204465293761	N2-like	AB1	N2-like
ECA928	TIR2	93.7667823676713	N2-like	AB1	N2-like
ECA928	sosi1	172.715680545649	N2-like	AB1	N2-like
ECA928	eri6e	151.854211228471	N2-like	AB1	N2-like
ECA928	eri6f	136.236942754742	N2-like	AB1	N2-like
ECA928	eri6f3utr	111.886326997936	N2-like	AB1	N2-like
ECA930	TIR1	95.5491931826536	N2-like	AB1	N2-like
ECA930	TIR2	121.628107088916	N2-like	AB1	N2-like
ECA930	sosi1	181.721323998107	N2-like	AB1	N2-like
ECA930	eri6e	160.18902520705	N2-like	AB1	N2-like
ECA930	eri6f	112.541366641553	N2-like	AB1	N2-like
ECA930	eri6f3utr	82.2508070285688	N2-like	AB1	N2-like
ED3005	TIR1	135.551605121468	N2-like	AB1	N2-like
ED3005	TIR2	162.498373931471	N2-like	AB1	N2-like
ED3005	sosi1	169.64590280465	N2-like	AB1	N2-like
ED3005	eri6e	162.716151014248	N2-like	AB1	N2-like
ED3005	eri6f	91.8868250436134	N2-like	AB1	N2-like
ED3005	eri6f3utr	69.9331711981096	N2-like	AB1	N2-like
ED3011	TIR1	123.638423817589	N2-like	AB1	N2-like
ED3011	TIR2	160.894297390218	N2-like	AB1	N2-like
ED3011	sosi1	199.472067272282	N2-like	AB1	N2-like
ED3011	eri6e	202.560072909622	N2-like	AB1	N2-like
ED3011	eri6f	105.708767928448	N2-like	AB1	N2-like
ED3011	eri6f3utr	68.6211043132999	N2-like	AB1	N2-like
ED3012	TIR1	131.104374872662	N2-like	AB1	N2-like
ED3012	TIR2	171.537105408051	N2-like	AB1	N2-like
ED3012	sosi1	183.985303073255	N2-like	AB1	N2-like
ED3012	eri6e	163.741513951309	N2-like	AB1	N2-like
ED3012	eri6f	126.990590843933	N2-like	AB1	N2-like
ED3012	eri6f3utr	87.4492782861237	N2-like	AB1	N2-like
ED3017	TIR1	117.976299990053	N2-like	AB1	N2-like
ED3017	TIR2	144.417865141249	N2-like	AB1	N2-like
ED3017	sosi1	163.002270753811	N2-like	AB1	N2-like
ED3017	eri6e	159.598231159234	N2-like	AB1	N2-like
ED3017	eri6f	108.181235740197	N2-like	AB1	N2-like
ED3017	eri6f3utr	85.7896249247818	N2-like	AB1	N2-like
ED3040	TIR1	107.378140198921	JU2526	JU2526	INVsosi-1
ED3040	TIR2	111.556238080034	JU2526	JU2526	INVsosi-1
ED3040	sosi1	210.642860564967	JU2526	JU2526	INVsosi-1
ED3040	eri6e	153.460267090334	JU2526	JU2526	INVsosi-1
ED3040	eri6f	106.310747155072	JU2526	JU2526	INVsosi-1
ED3040	eri6f3utr	76.7484931651745	JU2526	JU2526	INVsosi-1
ED3046	TIR1	133.225521184507	N2-like	AB1	N2-like
ED3046	TIR2	158.872710229025	N2-like	AB1	N2-like
ED3046	sosi1	175.808090697754	N2-like	AB1	N2-like
ED3046	eri6e	177.693960398881	N2-like	AB1	N2-like
ED3046	eri6f	106.674952246471	N2-like	AB1	N2-like
ED3046	eri6f3utr	89.349673415651	N2-like	AB1	N2-like
ED3048	TIR1	88.614903284338	N2-like	AB1	N2-like
ED3048	TIR2	129.194940272978	N2-like	AB1	N2-like
ED3048	sosi1	190.305227714955	N2-like	AB1	N2-like
ED3048	eri6e	184.557517509523	N2-like	AB1	N2-like
ED3048	eri6f	107.069666914643	N2-like	AB1	N2-like
ED3048	eri6f3utr	85.8025801887222	N2-like	AB1	N2-like
ED3049	TIR1	147.447555115775	N2-like	AB1	N2-like
ED3049	TIR2	193.04792917547	N2-like	AB1	N2-like
ED3049	sosi1	187.021009588527	N2-like	AB1	N2-like
ED3049	eri6e	187.643152642309	N2-like	AB1	N2-like
ED3049	eri6f	86.8258981205617	N2-like	AB1	N2-like
ED3049	eri6f3utr	73.3724382575264	N2-like	AB1	N2-like
ED3052	TIR1	132.658557507224	N2-like	AB1	N2-like
ED3052	TIR2	174.41897979832	N2-like	AB1	N2-like
ED3052	sosi1	128.798314413396	N2-like	AB1	N2-like
ED3052	eri6e	131.254011764636	N2-like	AB1	N2-like
ED3052	eri6f	99.7476511328824	N2-like	AB1	N2-like
ED3052	eri6f3utr	82.7441926557046	N2-like	AB1	N2-like
ED3073	TIR1	101.172030207039	N2-like	AB1	N2-like
ED3073	TIR2	108.924919548806	N2-like	AB1	N2-like
ED3073	sosi1	182.439866036922	N2-like	AB1	N2-like
ED3073	eri6e	189.706612349901	N2-like	AB1	N2-like
ED3073	eri6f	113.138559369223	N2-like	AB1	N2-like
ED3073	eri6f3utr	91.9403519712102	N2-like	AB1	N2-like
ED3077	TIR1	124.27302496897	N2-like	AB1	N2-like
ED3077	TIR2	144.068065658896	N2-like	AB1	N2-like
ED3077	sosi1	141.311784991226	N2-like	AB1	N2-like
ED3077	eri6e	159.218769150771	N2-like	AB1	N2-like
ED3077	eri6f	112.764392159499	N2-like	AB1	N2-like
ED3077	eri6f3utr	104.637793883139	N2-like	AB1	N2-like
EG4347	TIR1	104.371655070254	N2-like	AB1	N2-like
EG4347	TIR2	113.370104466388	N2-like	AB1	N2-like
EG4347	sosi1	209.153972801093	N2-like	AB1	N2-like
EG4347	eri6e	189.635583566433	N2-like	AB1	N2-like
EG4347	eri6f	127.515436298769	N2-like	AB1	N2-like
EG4347	eri6f3utr	72.0290649245319	N2-like	AB1	N2-like
EG4349	TIR1	113.098409431585	N2-like	AB1	N2-like
EG4349	TIR2	128.415078739245	N2-like	AB1	N2-like
EG4349	sosi1	133.757038525465	N2-like	AB1	N2-like
EG4349	eri6e	137.41902352534	N2-like	AB1	N2-like
EG4349	eri6f	105.205547362884	N2-like	AB1	N2-like
EG4349	eri6f3utr	97.9523972963147	N2-like	AB1	N2-like
EG4724	TIR1	131.543079702317	N2-like	AB1	N2-like
EG4724	TIR2	144.676002242936	N2-like	AB1	N2-like
EG4724	sosi1	186.737083065263	N2-like	AB1	N2-like
EG4724	eri6e	192.379441737819	N2-like	AB1	N2-like
EG4724	eri6f	100.085326701804	N2-like	AB1	N2-like
EG4724	eri6f3utr	81.7240590962435	N2-like	AB1	N2-like
EG4725	TIR1	111.873028113332	N2-like	AB1	N2-like
EG4725	TIR2	137.944339458367	N2-like	AB1	N2-like
EG4725	sosi1	138.984897652571	N2-like	AB1	N2-like
EG4725	eri6e	141.906370497385	N2-like	AB1	N2-like
EG4725	eri6f	110.606241938841	N2-like	AB1	N2-like
EG4725	eri6f3utr	90.1225878838946	N2-like	AB1	N2-like
EG4946	TIR1	144.273791383165	N2-like	AB1	N2-like
EG4946	TIR2	164.202990614148	N2-like	AB1	N2-like
EG4946	sosi1	183.359768685451	N2-like	AB1	N2-like
EG4946	eri6e	179.973179558339	N2-like	AB1	N2-like
EG4946	eri6f	111.245604873735	N2-like	AB1	N2-like
EG4946	eri6f3utr	84.4061578638891	N2-like	AB1	N2-like
GXW1	TIR1	118.348537216153	N2-like	AB1	N2-like
GXW1	TIR2	139.062732610195	N2-like	AB1	N2-like
GXW1	sosi1	158.259458719081	N2-like	AB1	N2-like
GXW1	eri6e	158.503450890482	N2-like	AB1	N2-like
GXW1	eri6f	112.084351204691	N2-like	AB1	N2-like
GXW1	eri6f3utr	102.860800444331	N2-like	AB1	N2-like
JR4305	TIR1	110.529718462764	N2-like	AB1	N2-like
JR4305	TIR2	115.474860747276	N2-like	AB1	N2-like
JR4305	sosi1	118.37119586538	N2-like	AB1	N2-like
JR4305	eri6e	101.352096708298	N2-like	AB1	N2-like
JR4305	eri6f	84.1597319481049	N2-like	AB1	N2-like
JR4305	eri6f3utr	83.6924201773642	N2-like	AB1	N2-like
JT11398	TIR1	77.0743623087584	N2-like	AB1	N2-like
JT11398	TIR2	145.338852233539	N2-like	AB1	N2-like
JT11398	sosi1	150.569393549864	N2-like	AB1	N2-like
JT11398	eri6e	139.797174085489	N2-like	AB1	N2-like
JT11398	eri6f	115.117069476359	N2-like	AB1	N2-like
JT11398	eri6f3utr	97.2192822033448	N2-like	AB1	N2-like
JU1088	TIR1	122.660466459476	N2-like	AB1	N2-like
JU1088	TIR2	154.655944447834	N2-like	AB1	N2-like
JU1088	sosi1	195.242380152209	N2-like	AB1	N2-like
JU1088	eri6e	197.049657334644	N2-like	AB1	N2-like
JU1088	eri6f	113.870793733524	N2-like	AB1	N2-like
JU1088	eri6f3utr	69.7011821872766	N2-like	AB1	N2-like
JU1172	TIR1	127.559699543643	N2-like	AB1	N2-like
JU1172	TIR2	162.390663606702	N2-like	AB1	N2-like
JU1172	sosi1	153.479718365441	N2-like	AB1	N2-like
JU1172	eri6e	154.484181084328	N2-like	AB1	N2-like
JU1172	eri6f	106.407042239729	N2-like	AB1	N2-like
JU1172	eri6f3utr	86.5359636168356	N2-like	AB1	N2-like
JU1200	TIR1	114.938280684239	N2-like	AB1	N2-like
JU1200	TIR2	140.38669803388	N2-like	AB1	N2-like
JU1200	sosi1	190.171998884363	N2-like	AB1	N2-like
JU1200	eri6e	183.998032111492	N2-like	AB1	N2-like
JU1200	eri6f	103.184375530898	N2-like	AB1	N2-like
JU1200	eri6f3utr	71.5054580667128	N2-like	AB1	N2-like
JU1212	TIR1	116.642969636454	N2-like	AB1	N2-like
JU1212	TIR2	112.77612131108	N2-like	AB1	N2-like
JU1212	sosi1	179.256692372692	N2-like	AB1	N2-like
JU1212	eri6e	194.091514764533	N2-like	AB1	N2-like
JU1212	eri6f	105.169158090637	N2-like	AB1	N2-like
JU1212	eri6f3utr	107.200071271615	N2-like	AB1	N2-like
JU1213	TIR1	126.595953530221	N2-like	AB1	N2-like
JU1213	TIR2	129.623458170117	N2-like	AB1	N2-like
JU1213	sosi1	178.433144657897	N2-like	AB1	N2-like
JU1213	eri6e	173.376638842687	N2-like	AB1	N2-like
JU1213	eri6f	137.7202762227	N2-like	AB1	N2-like
JU1213	eri6f3utr	85.2153299468898	N2-like	AB1	N2-like
JU1242	TIR1	117.808539603275	N2-like	AB1	N2-like
JU1242	TIR2	139.437768071312	N2-like	AB1	N2-like
JU1242	sosi1	174.476765713956	N2-like	AB1	N2-like
JU1242	eri6e	169.862755463299	N2-like	AB1	N2-like
JU1242	eri6f	107.701102599493	N2-like	AB1	N2-like
JU1242	eri6f3utr	80.7876065591839	N2-like	AB1	N2-like
JU1246	TIR1	97.7101978880569	N2-like	AB1	N2-like
JU1246	TIR2	113.374028344971	N2-like	AB1	N2-like
JU1246	sosi1	193.455458495938	N2-like	AB1	N2-like
JU1246	eri6e	186.710337614744	N2-like	AB1	N2-like
JU1246	eri6f	119.382139671362	N2-like	AB1	N2-like
JU1246	eri6f3utr	90.4156052714208	N2-like	AB1	N2-like
JU1249	TIR1	100.089937077761	N2-like	AB1	N2-like
JU1249	TIR2	88.5227334941639	N2-like	AB1	N2-like
JU1249	sosi1	172.713685491416	N2-like	AB1	N2-like
JU1249	eri6e	149.551683245452	N2-like	AB1	N2-like
JU1249	eri6f	128.987871042475	N2-like	AB1	N2-like
JU1249	eri6f3utr	81.7551768086229	N2-like	AB1	N2-like
JU1395	TIR1	149.399422585598	N2-like	AB1	N2-like
JU1395	TIR2	187.796940897723	N2-like	AB1	N2-like
JU1395	sosi1	134.018301896298	N2-like	AB1	N2-like
JU1395	eri6e	134.706279990574	N2-like	AB1	N2-like
JU1395	eri6f	104.013595112174	N2-like	AB1	N2-like
JU1395	eri6f3utr	90.3006035825545	N2-like	AB1	N2-like
JU1400	TIR1	109.633208553578	N2-like	AB1	N2-like
JU1400	TIR2	120.033130414694	N2-like	AB1	N2-like
JU1400	sosi1	247.818081782751	N2-like	AB1	N2-like
JU1400	eri6e	135.477097549098	N2-like	AB1	N2-like
JU1400	eri6f	81.8632663743742	N2-like	AB1	N2-like
JU1400	eri6f3utr	58.7987703393082	N2-like	AB1	N2-like
JU1409	TIR1	108.414570199059	N2-like	AB1	N2-like
JU1409	TIR2	124.468119479232	N2-like	AB1	N2-like
JU1409	sosi1	177.717796793776	N2-like	AB1	N2-like
JU1409	eri6e	182.408614615691	N2-like	AB1	N2-like
JU1409	eri6f	109.33081938157	N2-like	AB1	N2-like
JU1409	eri6f3utr	89.7749346668805	N2-like	AB1	N2-like
JU1440	TIR1	126.076619468919	N2-like	AB1	N2-like
JU1440	TIR2	112.574040336242	N2-like	AB1	N2-like
JU1440	sosi1	141.874434691235	N2-like	AB1	N2-like
JU1440	eri6e	134.446719124457	N2-like	AB1	N2-like
JU1440	eri6f	118.527302743319	N2-like	AB1	N2-like
JU1440	eri6f3utr	92.5190786608655	N2-like	AB1	N2-like
JU1491	TIR1	117.93999873729	N2-like	AB1	N2-like
JU1491	TIR2	102.950987862764	N2-like	AB1	N2-like
JU1491	sosi1	170.0096091851	N2-like	AB1	N2-like
JU1491	eri6e	178.166755808713	N2-like	AB1	N2-like
JU1491	eri6f	119.638510189976	N2-like	AB1	N2-like
JU1491	eri6f3utr	88.9504443390612	N2-like	AB1	N2-like
JU1530	TIR1	112.921555055096	N2-like	AB1	N2-like
JU1530	TIR2	145.196717017488	N2-like	AB1	N2-like
JU1530	sosi1	181.856720411692	N2-like	AB1	N2-like
JU1530	eri6e	177.296374494725	N2-like	AB1	N2-like
JU1530	eri6f	101.638846775955	N2-like	AB1	N2-like
JU1530	eri6f3utr	88.8416898343404	N2-like	AB1	N2-like
JU1543	TIR1	136.334754193114	N2-like	AB1	N2-like
JU1543	TIR2	112.221109223136	N2-like	AB1	N2-like
JU1543	sosi1	149.324982937863	N2-like	AB1	N2-like
JU1543	eri6e	127.659693011874	N2-like	AB1	N2-like
JU1543	eri6f	97.7186764893569	N2-like	AB1	N2-like
JU1543	eri6f3utr	121.558726605932	N2-like	AB1	N2-like
JU1568	TIR1	98.3428454996351	N2-like	AB1	N2-like
JU1568	TIR2	103.251841530089	N2-like	AB1	N2-like
JU1568	sosi1	184.869864448615	N2-like	AB1	N2-like
JU1568	eri6e	177.110802089638	N2-like	AB1	N2-like
JU1568	eri6f	109.481521349451	N2-like	AB1	N2-like
JU1568	eri6f3utr	93.3900116497049	N2-like	AB1	N2-like
JU1581	TIR1	97.3299255000425	JU2526	JU2526	INVsosi-1
JU1581	TIR2	106.239633786884	JU2526	JU2526	INVsosi-1
JU1581	sosi1	241.605749674486	JU2526	JU2526	INVsosi-1
JU1581	eri6e	168.802118559124	JU2526	JU2526	INVsosi-1
JU1581	eri6f	101.505484698911	JU2526	JU2526	INVsosi-1
JU1581	eri6f3utr	65.500685747932	JU2526	JU2526	INVsosi-1
JU1586	TIR1	100.778125510603	N2-like	AB1	N2-like
JU1586	TIR2	102.783089933593	N2-like	AB1	N2-like
JU1586	sosi1	209.702279802593	N2-like	AB1	N2-like
JU1586	eri6e	205.207544690713	N2-like	AB1	N2-like
JU1586	eri6f	112.370949367676	N2-like	AB1	N2-like
JU1586	eri6f3utr	86.2570062934443	N2-like	AB1	N2-like
JU1652	TIR1	85.1977179632272	N2-like	AB1	N2-like
JU1652	TIR2	144.284003833042	N2-like	AB1	N2-like
JU1652	sosi1	195.214142135814	N2-like	AB1	N2-like
JU1652	eri6e	203.348690104207	N2-like	AB1	N2-like
JU1652	eri6f	96.3032134548606	N2-like	AB1	N2-like
JU1652	eri6f3utr	67.4795474991305	N2-like	AB1	N2-like
JU1666	TIR1	110.567415539742	N2-like	AB1	N2-like
JU1666	TIR2	88.4492017069862	N2-like	AB1	N2-like
JU1666	sosi1	129.119645665929	N2-like	AB1	N2-like
JU1666	eri6e	120.030041553684	N2-like	AB1	N2-like
JU1666	eri6f	119.399118238995	N2-like	AB1	N2-like
JU1666	eri6f3utr	116.69043062266	N2-like	AB1	N2-like
JU1792	TIR1	117.983221649412	N2-like	AB1	N2-like
JU1792	TIR2	94.9110795203569	N2-like	AB1	N2-like
JU1792	sosi1	129.546431660202	N2-like	AB1	N2-like
JU1792	eri6e	132.86045394187	N2-like	AB1	N2-like
JU1792	eri6f	105.293973232892	N2-like	AB1	N2-like
JU1792	eri6f3utr	104.848342129834	N2-like	AB1	N2-like
JU1793	TIR1	106.761948305966	N2-like	AB1	N2-like
JU1793	TIR2	86.6805482991567	N2-like	AB1	N2-like
JU1793	sosi1	139.048887080918	N2-like	AB1	N2-like
JU1793	eri6e	126.697281784878	N2-like	AB1	N2-like
JU1793	eri6f	115.120894622187	N2-like	AB1	N2-like
JU1793	eri6f3utr	79.5287603929147	N2-like	AB1	N2-like
JU1808	TIR1	123.493796025378	N2-like	AB1	N2-like
JU1808	TIR2	136.608335501033	N2-like	AB1	N2-like
JU1808	sosi1	111.661380472422	N2-like	AB1	N2-like
JU1808	eri6e	87.5284696394145	N2-like	AB1	N2-like
JU1808	eri6f	99.0941261404901	N2-like	AB1	N2-like
JU1808	eri6f3utr	93.6538171703098	N2-like	AB1	N2-like
JU1896	TIR1	0.0155599836583744	JU2106	JU2106	ANCeri-7
JU1896	TIR2	0.261119693570033	JU2106	JU2106	ANCeri-7
JU1896	sosi1	148.416782151331	JU2106	JU2106	ANCeri-7
JU1896	eri6e	269.87413042007	JU2106	JU2106	ANCeri-7
JU1896	eri6f	200.347749362047	JU2106	JU2106	ANCeri-7
JU1896	eri6f3utr	13.8721595827706	JU2106	JU2106	ANCeri-7
JU1934	TIR1	97.2936478978741	N2-like	AB1	N2-like
JU1934	TIR2	96.7393948790116	N2-like	AB1	N2-like
JU1934	sosi1	142.107116214988	N2-like	AB1	N2-like
JU1934	eri6e	125.48856685634	N2-like	AB1	N2-like
JU1934	eri6f	114.562856452271	N2-like	AB1	N2-like
JU1934	eri6f3utr	108.716626534716	N2-like	AB1	N2-like
JU2001	TIR1	115.319732213696	N2-like	AB1	N2-like
JU2001	TIR2	140.237726791407	N2-like	AB1	N2-like
JU2001	sosi1	142.785407557205	N2-like	AB1	N2-like
JU2001	eri6e	142.86377923728	N2-like	AB1	N2-like
JU2001	eri6f	106.753795180283	N2-like	AB1	N2-like
